,movie_id,title,tags
2411,3597,I Know What You Did Last Summer,"celebr high school graduat , four friend involv hit-and-run accid car hit appar kill pedestrian isol roadway . dispos bodi vow keep incid secret , year later somebodi start send letter bear warn `` know last summer . '' horror thriller mysteri secret blackmail fisherman polic highschool cover-up friend reveng murder pageant slasher teenag killer jenniferlovehewitt sarahmichellegellar ryanphillipp freddieprinzejr . bridgettewilson johnnygalecki musewatson annehech stuartgreer danalbright rasoolj'han johndebney jimgillespi"
2412,193893,Let's Be Cops,"'s ultim buddi cop movi except one thing : 're cop . two struggl pal dress polic offic costum parti , becom neighborhood sensat . newly-mint “ hero ” get tangl real life web mobster dirti detect , must put fake badg line . comedi corrupt robberi kidnap nightclub malefriendship investig polic parti murder mobster losangel lie impersonatingapoliceoffic flashback jakejohnson damonwayansjr . ninadobrev robriggl jamesd'arci keegan-michaelkey andygarcía jonlajoi tommardirosian natashaleggero rebeccakoon joshuaormond l.warrenyoung nelsonbonilla brianoerli jeffchas annacolwel alecraym randallp.haven chasharvey danedavenport raven-daniellebak chelseahay karamichelewild brianavensku jwaundacecandec sammedina americusabesami wilsonschwarz andrewkochman hokefas roncaldwel tedhuckabe jackiecostello joygloverwalt danielparvi justinmil michaelscialabba mattmangum desmondphillip coreyjameswright rebeccagalarza katied ryangirard jamiemoor jamierenel michaelmccormick adamrosenberg elliottdixon allieo'neil brittanysusko jenniferallisonchavez carolinekig roselock courtneypatterson marcfarley patriciataylor patriciafrench matthewwies bobjen jessicaluza jasonpendergraft patchdarragh billpankow michaelflor antwanmil jenniferstearn salverena maryjocatlett colindennard damonsementilli chentang vickieeng angelakerecz christophebeck lukegreenfield jakemonaco"
2413,9675,Sideways,"two middle-ag men embark spiritu journey californian wine countri . one unpublish novelist suffer depress , day away walk aisl . comedi drama romanc california golf oscaraward wine stagnight marijuana writer paulgiamatti thomashadenchurch virginiamadsen sandraoh marylouiseburk jessicahecht missydoti alysiarein shaketukhmanyan shaunduk robertcovarrubia patrickgallagh stephaniefaraci joemarinelli m.c.gainey peterdenni laceyra nataliecart alexanderpayn rolfek"
2414,9988,Beerfest,"trip germani scatter grandfath 's ash , german-american brother todd jan discov beerfest , secret olymp down stout , want enter contest defend famili 's beer-guzzl honor . old countri cousin sneer yank ' chanc , prompt sibl return america prepar showdown follow year . comedi germani competit prostitut alcohol beer oktoberfest erikstolhansk jaychandrasekhar stevelemm paulsot m.c.gainey clorisleachman jürgenprochnow allangraf kevinheffernan cameronsch chrismoss bjornjohnson natfaxon jessicawilliam aaronhendri donaldsutherland maryabeauvai pabschwendimann blanchardryan philippebrenninkmey stevenmichaelquezada owainyeoman tomtat collinthornton ivanbrutsch amberhay nathanbarr jaychandrasekhar"
2415,948,Halloween,"john carpent 's horror classic , psychot murder , institution sinc childhood murder sister , escap stalk bookish teenag girl friend doctor chase street . horror thriller femalenud nuditi mask babysitt halloween polic psychopathickil independentfilm stalk serialkil marijuana maskedkil blood potsmok slasher murder throatslit maniac violenc killingspre famili cultfilm evil psychot smokingpot institut escapedkil donaldpleas jamieleecurti p.j.sole nancyky nickcastl tonymoran willsandin charlescyph kylerichard brianandrew johnmichaelgraham sandyjohnson nancystephen arthurmalet mickeyyablan brentlepag adamholland robertphalen davidkyl petergriffith barrybernardi johncarpent georgeo'hanlonjr . darlara gwenvandam johncarpent johncarpent"
2416,21765,Good Boy!,"intergalact dog pilot siriu ( dog star ) , visit earth verifi rumor dog fail take planet . comedi famili sciencefict mollyshannon liamaiken matthewbroderick donaldfaison cheechmarin brittanymurphi vanessaredgrav carlrein deltaburk kevinnealon hunterelliott mikhaelspeidel johnroberthoffman"
2417,146304,The Best Man Holiday,"colleg friend reunit 15 year christma holiday , discov easi long-forgotten rivalri romanc reignit . comedi bestman terrencehoward haroldperrineau morrischestnut sanaalathan tayedigg reginahal nialong monicacalhoun melissadesousa johnmichaelhiggin eddiecibrian milliedavi malcolmd.le"
2418,7516,Smokin' Aces,"la vega performer-turned-snitch name buddi israel decid turn state 's evid testifi mob , seem whole lot peopl would like make sure 's longer breath . action comedi crime thriller neo-nazi gun sniper fbi hitman bodyguard toshootdead polic darkcomedi shootout gangster drug femalecorps ryanreynold rayliotta josephruskin alexrocco waynenewton jeremypiven benaffleck martinhenderson common christophermichaelholley andygarcía mikefalkow joedrago jeffhabberstad peterberg matthewfox aliciakey tommyflanagan kevindurand chrispin joeledgerton tarajip.henson georgefish nestorcarbonel maurysterl curtisarmstrong vladimirkulich davidprov jasonbateman lornascott clintmansel joecarnahan"
2419,41439,Saw: The Final Chapter,"deadli battl rage jigsaw 's brutal legaci , group jigsaw survivor gather seek support self-help guru fellow survivor bobbi dagen , man whose dark secret unleash new wave terror . horror crime survivor violenc selfhelpguru tricycl prostheticarm pigmask 3d tobinbel costasmandylor betsyrussel caryelw seanpatrickflaneri ginaholden tanedrahoward gregbryk chaddonella chesterbennington charlieclous kevingreutert"
2420,2752,40 Days and 40 Nights,"matt sullivan 's last big relationship end disast ever sinc heart 's ach commit 's lack . came lent , time year everybodi give someth . 's matt decid go man 's gone make vow : sex . whatsoev . 40 straight day . first everyth control . woman dream , erica , walk life . comedi romanc sexaddict laundromat joshhartnett shannynsossamon adamtres emmanuellevaugi barrynewman marygross paulocostanzo maggiegyllenha michaelc.maronna vinessashaw griffindunn monetmazur michaellehmann rolfek"
2421,9429,A Night at the Roxbury,"despit well adulthood , brother doug steve butabi still live home work flower shop own dad . exist hit women disco , though 're routin unsuccess chanc run-in richard grieco get insid swank roxburi club . mistaken high roller , meet dream women , vivica cambi , resolv open club . comedi nightlif nightclub flower flowershop makeamatch club willferrel chriskattan jennifercoolidg michaelclarkeduncan evamend richardgrieco lonianderson danhedaya mollyshannon dwaynehickman lochlynmunro chazzpalminteri raquelgardn colinquinn colinquinn johnfortenberri"
2422,38117,Beastly,"curs transform handsom arrog young man everyth detest contemporari retel beauti beast . wealthi kyle kingson everyth teenag could want life , still get humili weaker less attract . kyle invit misfit classmat kendra environment ralli school , question motiv reluctantli accept . later , kyle blow kendra , prompt spurn goth girl cast dark spell swagger egotist . drama fantasi romanc basedonnovel love beautifulwoman curs teenag popular blindtutor teenagerom modernfairytal basedonyoungadultnovel alexpettyf vanessahudgen mary-kateolsen lisagayhamilton neilpatrickharri dakotajohnson erikknudsen peterkraus davidfr gioperez karlgrabosha jonathandubski rhiannonmoller-trott miguelmendoza roclafortun stevegodin justinbradley juliedretzin miadoran devinmroz cristinafranco danielbarnz"
2423,9792,The Hills Have Eyes,"base we craven 's 1977 suspens cult classic , hill eye stori famili road trip goe terrifyingli awri travel becom strand govern atom zone . mile nowher , carter famili soon realiz seemingli uninhabit wasteland actual breed ground blood-thirsti mutant famili ... prey . horror thriller ambush newmexico van familyholiday axeinthehead aaronstanford kathleenquinlan vinessashaw emiliederavin danbyrd tombow billydrago robertjoy tedlevin desmondaskew ezrabuzzington michaelbaileysmith lauraortiz gregorynicotero maisiecamilleripreziosi alexandreaja tomandandi"
2424,13778,Dickie Roberts: Former Child Star,"tv child star '70 , dicki robert 35 park car . crave regain spotlight , audit role normal guy , director quickli see anyth normal . desper win part , dicki hire famili help replay childhood assum ident averag , everyday kid . comedi loser childprodigi davidspad marymccormack craigbierko scottterra jennaboyd johnfarley bobbyslayton michaelbuff fredwolf alyssamilano emmanuellewi joeydiaz kevingrevioux brianclark leifgarrett emilyharrison nancypiment alanblumenfeld jonlovitz sashamitchel m.blairbreard tomarnold kathleenrandazzo peggymannix coreyfeldman dannybonaduc dustindiamond racheldratch robrein spencergarrett halspark robelk retta iangomez dorisrobert dickvanpatten nicholasschwerin michelleruben ediemcclurg johnkirk alexanderd.slang oliverkindr brandondepaul evanleedahl wyattsmith patrickthomaso'brien colinryan christopherjohnson sergeivirovlianski jakechapman ambyrchild valerieperrin ashleyedn kevinfarley mikoc.brando mindyburbano janncarl lindseydann lisajoyn erinmurphi meghanfayegallagh willieaam fredberri toddbridg garycoleman jeffconaway coreyhaim tonydow florencehenderson christopherknight barrylivingston mikelookinland maureenmccormick eddiemekka jeremymil erinmoran haywoodnelson jaynorth ronpalillo butchpatrick jonathanloughran peterdant paulpetersen adamrich rodneyallenrippi marionross ernestleethoma charlenetilton michaelmcdonald christophebeck samweisman waddywachtel"
2425,228203,"McFarland, USA",track coach small california town transform team athlet championship contend . drama california smalltown coach championship womandirector trackandfield kevincostn ramirorodriguez carlospratt johnnyortiz rafaelmartinez hectorduran sergioavelar michaelaguero dianamariariva omarleyva valenterodriguez dannymora mariabello morgansaylor elsiefish marthahigareda benbray vanessamartinez adrianadiazchapa rigosanchez nataliacórdova-buckley chrisellisjr . eloycasado joshclark chelsearendon danielmoncada ashleybravo chadmountain j.down brianconnor alexmacnicol vincentmartella michaeltong baxterfrick regidavi juanaflor connorweil tylersel anthonyrenaud brianhayescurri sarahbenoit isabelleortega jorgeluispadilla salvadorvelez isaiahgonzal catherinetoribio rosaochoa rebeccasilva johnfunk seano'connel jeffreyshel mariachisoldemexico alfredolopez jackiedicryst marianngavelo antoniopinto nikicaro
2426,41382,Lottery Ticket,kevin carson young man live project surviv three-day weekend opportunist neighbor find 's hold win lotteri ticket worth $ 370 million comedi shadmoss brandont.jackson naturinaughton lorettadevin teairramari icecub keithdavid terrycrew mikeepp charliemurphi billbellami gbengaakinnagb vincegreen malieekstraught lesliejon chriswilliam staciedavi daniellelewi erikwhit
2427,13960,ATL,"four friend prepar life high school , differ challeng bring turn point live . drama unfold resolv local rollersk rink , cascad . drama t.i . evanross jackielong laurenlondon albertdaniel bigboi jasonweav keithdavid tashasmith khadijahhaqq malikahaqq aprilclark ian'blaze'kelli buffiecarruth christianrobinson"
2428,114150,Pitch Perfect,"colleg student beca know want part cliqu , 's exactli find arriv new school . thrust among mean gal , nice gal plain weird gal , beca find thing common well sing togeth . take women group comfort zone tradit arrang world amaz harmon combin fight top colleg music competit . comedi music romanc competit roommat colleg femalefriendship music haze malefemalerelationship audit groupoffriend dormroom bicker dj singingcompetit filmscor femalemusician singingcontest youngadult acapella annakendrick skylarastin brittanysnow annacamp rebelwilson benplatt adamdevin alexisknapp esterdean hanamaele elizabethbank johnmichaelhiggin johnbenjaminhickey christophermintz-plass freddiestroma kelleyjakl wanetahwalmsley shelleyregn carolinefourmi nicolelovinc utkarshambudkar michaelviruet daviddelrio jinheejoung jacobwysocki jawanharri richardkohnk scottshilston drewbattl katrinadespain camerondeanestewart ketherdonohu karengonzal laurengro alexbiglan michaelalexand tylerforrest joelotruglio harmarsuperstar jasonjon donaldfaison jabarithoma juddlormand stevenbailey michaelanaya gregorygorenc briansilv weslagard jonathanbrannan donaldwatkin jessicajain natehoward benhaist rosedavi chiarapittman emiliagrav emilyrodriguez sawyermcleod chasecooksey adamgilbert megandupr monikaguiberteau jessicapoumaroux jackietuttl elizabethch margomelancon brookefontenot mayaestephano brianmason xavierjoewilch juliafriedman estherlong aakomonjon soraconnor elisewilson seanbankhead matthewlaraway madisonbenson kennethtipton jeremystrong dylancheek naeemahmccowan allisonsahon codiel.wiggin kellysnow nathanswedberg matthewsavares sanfordwilliam charlesmil brandonborror-chappel seanmcdonald nicholascafero alexanderfabian paulruess andrewo'shanick samuelbrennan thaddeuspott jacobmainwar alexandersneid williamlaverack renaldomcclinton richardcoleman margaretosburn daniwrey alibloomston shawnbarri alexandraweinroth cieradawnwashington felipefuent glenaucoin dekesharon edboy brandonkitchel jasperrandal jefflewi lauradickinson candicehelfand windywagn jessicarott karikimmel kalabalch emilybenford brockkelli brittneyalg c.j.perri markkilian christophebeck jasonmoor"
2429,26602,Summer Catch,"coming-of-ag romant comedi set backdrop cape cod basebal leagu . local boy ryan dunn ( freddi prinz jr. ) , pitcher boston colleg , meet tenley parrish ( jessica biel ) , daughter wealthi coupl summer cape . ryan tenley fall love , much chagrin famili , ryan cling one last hope discov sign pro basebal contract . drama comedi romanc beach basebal sport bikini parti love romanc pool summer flashback freddieprinzejr . jessicabiel fredward matthewlillard briandennehi jasongedrick brittanymurphi brucedavison marcbluca miketollin"
2430,10223,A Simple Plan,"captiv lure sudden wealth , quiet rural live two brother erupt conflict greed , paranoia distrust $ 4 million cash discov remot site down small airplan . simpl plan retain money avoid detect open pandora 's box fear get caught trigger panick behavior lead virul consequ drama crime thriller brotherbrotherrelationship moneydeliveri airplan greed friendship suspens financialtransact billpaxton bridgetfonda billybobthornton brentbrisco chelcieross garycol beckyannbak tomcarey jackwalsh dannyelfman samraimi"
2431,16028,They,"wit horrif traumat event , julia lund , graduat student psycholog , gradual come realiz everyth scare child could real . 's wors , might come back get .. horror thriller suicid asylum nightmar dark supernatur suspens lauraregan marcbluca ethanembri dagmaradomińczyk jonabraham desireezurowski alexandergould markhildreth jonathancherri jessicaamle jaybrazeau l.harveygold davidabbott jodelleferland colinfoo eliacmir robertharmon"
2432,15639,Larry the Cable Guy: Health Inspector,slovenli cabl repairman becom big-citi health inspector task uncov sourc food poison epidem . comedi healthinspector foodintox larrythecableguy irisbahr tonyhal davidkoechn brookedillman joannacassidi megynpric tomhillmann kristenwharton trentcoop
2433,16112,The Adventures of Elmo in Grouchland,"elmo love fuzzi , blue blanket , would never let anyth happen . howev , tug-of-war friend zoe send blanket faraway land , elmo hot pursuit . face life without cherish blanket , elmo muster determin courag head action-pack rescu mission plung grouchland-a place full grouchi creatur , stinki garbag villain huxley . along way , elmo learn import lesson share , realiz selfish friend respons happen . famili kevinclash mandypatinkin vanessawilliam soniamanzano roscoeorman stephanied'abruzzo davegoelz joeymazzarino jerrynelson carmenosbahr martinp.robinson davidrudman carollspinney stevewhitmir alisonbartlett frankoz ruthbuzzi emiliodelgado lorettalong bobmcgrath drewallison billbarretta johnboon r.leebryan lesliecarrara-rudolph lisaconsolo jodieichelberg rowellgormon maryharrison robkillen brucelanoil boblynch edmay timparati anniepeterl andyston lisasturz mattvogel luckyy franbril kirkr.thatch garyhalvorson"
2434,26390,Brooklyn's Finest,enforc law within notori rough brownsvil section citi especi within van dyke hous project nypd 's sixty-fifth precinct . three polic offic struggl sometim fine line right wrong . crime drama thriller malenud femalenud tattoo gambl corrupt fathersonrelationship prostitut robberi detect policebrut wifehusbandrelationship cardgam desper undercov kidnap drugdeal retir deathofafriend asthma polic fellatio bloodsplatt reveng decept murder betray priest breast bagofmoney shootout bloodonshirt shotintheback undercovercop blood suicid fword shottodeath punchedinthefac redempt policeofficerkil hospit dirtycop policecorrupt pistol newyorkc church violenc strangul footchas policedetect fatherdaughterrelationship policest heldatgunpoint cathol guilt brooklynnewyorkc narcoticscop nypd missingperson racialslur swatteam ensemblecast pregnantwif confession drivebyshoot shotintheshould guninmouth policeraid referencetogod razorblad shotthroughadoor stealingmoney policeofficershot expectingtwin lensflar flashback moneyproblem familyman neo-noir bmw apathi confessionbooth thoughtsofretir hailmari workinginthenud drugraid ironingmoney bedtimepray brief shotpointblank referencetogregoryhin policebadg sexslav trailofblood goldwatch manslapsawoman mold richardger doncheadl ethanhawk wesleysnip vincentd'onofrio ellenbarkin michaelkennethwilliam shannonkan bríanf.o'byrn willpatton lilitaylor wasssteven armandoriesco wadeallain-marcu loganmarshall-green jessewilliam hassanjohnson jasanderson johnd'leo stellamaev raquelcastro antoinefuqua marcelozarvo
2435,27759,55 Days at Peking,"diplomat , soldier repres dozen nation fend sieg intern compound peke 1900 boxer rebellion . dispar interest unit surviv despit compet faction , overwhelm odd , delay relief tacit support boxer empress china gener . action drama histori sieg epic beij charltonheston avagardn davidniven burtkwouk florarobson johnireland harryandrew leogenn roberthelpmann kurtkasznar philippeleroy paulluka elizabethsellar massimoserato jacquesserna jeromethor lynnesuemoon nicholasray dimitritiomkin guygreen"
2436,109428,Evil Dead,"evil dead , fourth instal evil dead franchis , serv reboot loos continu seri , featur mia , young woman struggl sobrieti , head remot cabin group friend discoveri book dead unwittingli summon dormant demon possess youngster one one . horror remak demon necronomicon duringcreditssting janelevi shilohfernandez loutaylorpucci jessicaluca elizabethblackmor jimmclarti brucecampbel rupertdega bobdorian ellensandweiss randalwilson phoenixconnolli stephenbutterworth karlwillett roquebaño fedealvarez"
2437,23049,My Life in Ruins,"greek tour guid name georgia attempt recaptur kefi ( greek mojo ) guid ragtag group tourist around greec show beauti nativ land . along way , manag open eye wonder exot foreign land begin see world new set eye process . comedi romanc beach greec tourbu tourguid viagra hospit niavardalo richarddreyfuss alexisgeorgouli alistairmcgowan harlandwilliam racheldratch carolinegoodal ianogilvi sophiestuckey maríaadánez maríabotto brianpalermo jarebdauplais simongleeson natalieo'donnel donaldpetri"
2438,9310,American Dreamz,"new season `` american dreamz , '' wildli popular televis sing contest , captur countri 's attent , competit look young midwestern gal ( moor ) showtunes-lov young man orang counti ( golzari ) . recent awaken presid staton ( quaid ) even want craze , sign potenti explos season final . comedi drama famili usapresid moder music music castingshow imagecampaign sleeperag hughgrant dennisquaid mandymoor willemdafo chrisklein jennifercoolidg samgolzari marciagayharden sethmey johncho judygr bernardwhit tonyyalda noureendewulf shohrehaghdashloo marleyshelton lisak.wyatt beauholden jayharik adambusch haazsleiman nicholasschutt lawrencepressman aldishodg timrhoz christianneklein chaolichi andrewdivoff perreyreev carmenelectra karen-eileengordon danielweiss jamesgleason michaeld.robert kevinr.kelli mikebatayeh joshuawad nikij.crawford treypark samanthajadegibb johngriffin dannyehrhardt sarahculberson kevinmak jeffreyross brucegarrick p.d.mani meganevanich paulweitz stephentrask"
2439,11411,Superman IV: The Quest for Peace,"global superpow engag increasingli hostil arm race , superman lead crusad rid world nuclear weapon . lex luthor , recent sprung jail , declar war man steel quest save planet . use strand superman 's hair , luthor synthes power alli known nuclear man ignit epic battl span earth space . action adventur sciencefict savingtheworld dccomic mountain nuclearmissil u.s.armi alterego sequel superhero laboratori convert catholicschool newspapereditor nuclearweapon disarma volcanicerupt greatwallofchina superpow superhumanstrength christopherreev margotkidd genehackman jackiecoop marcmcclur joncryer samwanamak marielhemingway markpillow damianmclawhorn williamhootkin jimbroadb stanleylebor donfellow robertbeatti bradleylavel macmcdonald steveplyta alexandercourag sidneyj.furi"
2440,16988,How She Move,"death raya green 's ( rutina wesley ) sister , get class school , see stomp crew practic . meet bishop ( dwain murphi ) danc crew leader . meet michel stomp battl . becom enemi friend later . uptight mom push pass test get medic school , think fail .... drama blackpeopl lossofsist danc step rutinawesley dwainmurphi boydbank clébennett ninadobrev tristand.lalla shawndesman rominad'ugo ianiqbalrashid"
2441,7304,Running Scared,"drug-op gone bad , joey gazel put charg dispos gun shot dirti cop . thing goe wrong joey neighbor kid stole gun use shoot abus father . joey find kid gun polic mob find first . action crime drama thriller icehockey racism pedophil throatslit shotinthestomach headblownoff policeinvestig pistolwhip shotintheshould childusesgun ankleholst breakingfing paulwalk cameronbright verafarmiga chazzpalminteri karelroden johnnymessn ivanamiličević alexneuberg michaelcudlitz brucealtman elizabethmitchel arthurj.nascarella johnnobl idalisdeleón davidwarshofski markisham waynekram"
2442,24747,Bobby Jones: Stroke of Genius,"stori golf icon legend , bobbi jone , retir competit tender age 28. drama sport jimcaviezel claireforlani jeremynortham malcolmmcdowel aidanquinn brettric connieray devongearhart jameshorn rowdyherrington"
2443,58048,Shanghai Surprise,"glendon wasey fortun hunter look fast track china . gloria tatlock missionari nurs seek cure power opium patient . fate set hectic , exot , even romant quest stolen drug . everi thug smuggler shangai . adventur madonna seanpenn paulfreeman richardgriffith clydekusatsu philipsay kaytonglim sonseraile victorwong professortorutanaka michaelaldridg sarahlam georgesh wongambor tocheekan jimgoddard"
2444,1491,The Illusionist,"eye love aristocrat , gift illusionist name eisenheim use power win away betroth , crown princ . eisenheim 's scheme creat tumult within monarchi ignit suspicion dog inspector . fantasi drama thriller romanc magic princess love rivalri viennaaustria crownprinc duchess supernaturalpow childhoodsweetheart vienna edwardnorton jessicabiel paulgiamatti rufussewel eddiemarsan jakewood aarontaylor-johnson eleanortomlinson karljohnson vincentfranklin nicholasblan philipmcgough erichredman michaelcart tomfish andreasgrothusen briancasp ellensavaria vitezslavbouchn davido'kelli richardrowland reuben-henrybigg robertrussel noellebon davidfellow jannemejovský ivonovák vladimirkulhavi dukefaeg brendangunn ryanjam petrmeissel jeffsmith ivanurbánek jamesbabson philipglass neilburg"
2445,2989,Roar,roar follow famili attack variou african anim seclud home keeper . adventur thriller africa lion eleph vegetarian leopard tiger zebra wildlif independentfilm jungl blood exploitationfilm animalattack wildlifereserv wildlifeconserv tippihedren melaniegriffith jerrymarshal kyalomativo rickglassey stevemil noelmarshal johnmarshal zakesmoka noelmarshal terrencep.minogu
2446,10629,Veronica Guerin,"true stori , veronica guerin investig report irish newspap . drug trade begin bleed mainstream , guerin decid take expos respons . begin bottom addict , guerin get touch john traynor , paranoid inform . without prod , traynor lead john gilligan , ruthless head oper , take kindli guerin 's nose . drama crime thriller journal polic drugscen murder druglord cateblanchett gerardmcsorley ciaránhind brendafrick donwycherley barrybarn simono'driscol paulronan gerryo'brien emmetbergin charlottebradley marklambert garrettkeogh mariamcdermottro paudgebehan joehanley davidmurray karlshiel barrymcevoy ginacostigan alandevin colinfarrel gabriellereidi paulro davidherlihi darraghkelli laurencekinlan neddennehi harrygregson-william joelschumach"
2447,255343,Escobar: Paradise Lost,"pablo escobar famili everyth . young surfer nick fall escobar 's niec , maria , find life line 's pull danger world famili busi . thriller romanc surfer murder murder columbia telephoneconvers beniciodeltoro joshhutcherson bradycorbet claudiatraisac carlosbardem anagirardot tenochhuerta lauralondoño frankspano andreadistefano"
2448,4723,Southland Tales,"set futurist landscap lo angel juli 4 , 2008 , stand brink social , econom environment disast . boxer santaro action star 's stricken amnesia . life intertwin krysta , adult film star develop realiti televis project , ronald tavern , hermosa beach polic offic hold key vast conspiraci . action adventur comedi drama sciencefict thriller suicid brotherbrotherrelationship spi propheci middleeast screenwrit terrorist wifehusbandrelationship nevada amnesia allegori massmurd kidnap blackmail riot evacu afghanistan timetravel undercoverag marxism polit politician smuggl twinbroth movieinmovi murder surreal balloon interracialrelationship anticonform endoftheworld conspiraci metaphys memori search dirtycop apocalyps losangel terror paradox cultfilm doomsday nearfutur alternater splitperson bigcorpor mothersonrelationship noopeningcredit northkorea doppelgang governmentcorrupt southerncalifornia alternatetimelin karma environmentalissu worldwariii mysteriouspast absurd fourthdimens santamonicacalifornia dwaynejohnson seannwilliamscott sarahmichellegellar mandymoor willsasso jonlovitz bethgrant jillritchi justintimberlak bail lisak.wyatt curtisarmstrong toddberg rebekahdelrio noradunn christopherlambert johnlarroquett janeanegarofalo abbeydigregorio cherioteri amypoehl mirandarichardson wallaceshawn sabshimono kevinsmith robertbenz joecampana chrisandrewciulla aarondillar sharidunn micheledurrett jonfalcon jaretgardin woodharri shannonleeholm katherinekendal jinahkim giannaluchini mikenielsen holmesosborn loutaylorpucci kevinrobertson zeldarubinstein philipsternberg sarahchristinesmith nicolesciacca alianebaquerot beccasweitz chijohnson jennastewart rachaelmarkarian marcymccusk davecarlin katarinahyd sharonjordan seanlograsso paulahmay mattmccolm johnt.o'brien philiproosevelt eliroth garysiev richardkelli mobi"
2449,10800,Dragon Hunters,"dragon hunter fantast tale tell adventur two dragon hunter : world becom vast conglomer island vari size shape . babbl univers mainli peopl ruthless rogu , surli peasant illiter , petti lord main concern revolv around two fundament rule : eat n't get eaten . anim famili destroy futur worldsupremaci bestfriend dragon doomsday vincentlindon patricktimsit philippenahon amandalear mariedrion jeremyprevost jean-marclentretien johndimaggio eliaseliot jessharnel nickjameson marymous robpaulsen forestwhitak davewittenberg klausbadelt guillaumeivernel arthurqwak"
2450,25763,Damnation Alley,small group survivor militari instal surviv world war 3 attempt drive across desol wasteland hope survivor live . hope special built vehicl protect freakish weather mutat plant anim life danger along way . action adventur sciencefict basedonnovel futur post-apocalypt war cockroach motorcycl scorpion postnuclear battleforsurviv jan-michaelvinc georgepeppard dominiquesanda paulwinfield jackieearlehaley kipniven robertdonn seamonglass trentdolan markl.taylor bobhackman erikcord terencelock marciaholley rogercre murrayhamilton jamesr.park ulfkjellgür jerrygoldsmith jacksmight
2451,79694,The Apparition,"plagu frighten occurr home , kelli ben learn univers 's parapsycholog experi produc entiti haunt . malevol spirit feed fear torment coupl matter run . desper , kelli ben turn paranorm research , even aid , may alreadi late save terrifi presenc . horror thriller experi supernatur paranorm haunt disappear fear ghost ashleygreen sebastianstan tomfelton juliannaguil lukepasqualino rickgomez annaclark melissagoldberg meenaserendib suzanneford timwilliam toddlincoln"
2452,4032,My Girl,"vada sultenfuss obsess death . mother dead , father run funer parlor . also love english teacher , join poetri class summer impress . thoma j. , best friend , `` allerg everyth '' , stick vada despit hangup . vada 's father hire shelli , begin fall , thing take turn wors ... comedi drama famili neighbor childkilledbyanim writingclass makeupartist beest camper cosmetologist treeclimb deathinchildbirth tuba motorhom beeattack annachlumski macaulayculkin danaykroyd jamieleecurti richardmasur griffindunn petermichaelgoetz larasteinick annynelsen jamesnewtonhoward howardzieff"
2453,18615,Fur: An Imaginary Portrait of Diane Arbus,"1958 new york dian arbu housewif mother work assist husband , photograph employ wealthi parent . respect though life , help feel uncomfort privileg world . one night , new neighbor catch dian 's eye , enigmat man inspir set forth path discov artistri . drama mysteri romanc photograph biographi hair werewolf hypertrichosi freak nicolekidman robertdowneyjr . tyburrel harrisyulin janealexand emmyclark genevievemccarthi borismcgiv marcelinehugot maryduffi emilybergl gwendolynbucci christinaroun mattservitto lynn-mariestetson carterburwel stevenshainberg"
2454,10673,Wall Street,"young impati stockbrok will anyth get top , includ trade illeg insid inform taken ruthless greedi corpor raider take youth wing . crime drama power fraud broker wallstreet financ lawyer union millionair stockbrok charliesheen michaeldougla martinsheen darylhannah johnc.mcginley halholbrook seanyoung terencestamp jamesspad chuckpfeiff laurentom tamaratuni franklincov jameskaren saulrubinek leslielyl faithgeer frankadoni johncapodic suzenmurakoshi daniklein francoisgiroday paulguilfoyl moniquevanvooren sylviamil anniemcenro joshmostel anntalman lisazebro roccoancarola martinsherman derekkeir andreathompson georgeblumenth georgevlacho lilianemontevecchi ronaldvonklaussen michaelo'donoghu piriemacdonald thomasanderson ceciliapeck jackpruett ronaldyamamoto yannisfinia grantshaud carolschneid seanston astridderichemont adellelutz christopherburg richardfeigen jamesrosenquist johngalateo richarddysart marlenabielinska williamg.knight jeandeba brucedanieldik jeffbeck diegodelvayo millieperkin patskipp johndeyl michaela.raymond eugenedumaresq leftylewi mikerutigliano heatherevan kenlipp donniekehr eliserichmond davidlogan paulkawecki dicksonshaw patrickweath jilldalton allansalkin oliverston michaelc.mahon jeffrector pamelariley jonwool jamesbulleit alexandraneil samingraffia annalevin byronutley j.adamglov davidhummel ervillelight kevinmichaelmoran chrisnelsonnorri billphillip helenproimo ronturek oliverston stewartcopeland"
2455,4584,Sense and Sensibility,"rich mr. dashwood die , leav second wife daughter poor rule inherit . two daughter titular opposit . drama romanc bowl basedonnovel servant countrylif janeausten inherit militaryoffic perioddrama rainstorm horseandcarriag decorum katewinslet emmathompson hughgrant tomwilkinson alanrickman imogenstubb gregwis hughlauri imeldastaunton roberthardi oliverforddavi jamesfleet harrietwalt gemmajon emiliefrançoi elizabethsprigg richardlumsden angle"
2456,2977,Becoming Jane,biograph portrait pre-fam jane austen romanc young irishman . drama romanc england judg irland newlov empower countrylif futur letter law lover creativ sister author famili annehathaway jamesmcavoy juliewalt jamescromwel maggiesmith joeanderson lucycohu laurencefox ianrichardson annamaxwellmartin leobil jessicaashworth michaeljamesford tomvaughan-lawlor chrismchallem helenmccrori michaelpatr elainemurphi julianjarrold adrianjohnston
